B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GNDVI,NDVI,PSRI,SAVI,Top,Landcover
0.1199,0.00125,0.2452,0.112,0.0973,0.10065,0.07185,0.1194,0.23755,0.28705,0.28025,0.3242,0.0472,0.6151577194830464,0.52618575,0.63716704,-0.08883404,0.4224373653170682,2.4361649,Pasture
0.1199,0.0013,0.2311,0.0994,0.09615,0.09795,0.06935,0.11855,0.2501,0.30205,0.29195,0.33975,0.04785,0.6533137040793839,0.5524332,0.6609631,-0.08417954,0.44615553601461627,2.3593671,Pasture
0.11665,0.0011,0.23085,0.1116,0.09485,0.08855,0.0767,0.10635,0.17945,0.2182,0.21315,0.25605,0.041,0.44619975930370026,0.48607078,0.53899324,-0.046280023,0.3230561218086329,2.6070015,Pasture
0.1184,0.0012,0.2586,0.13925,0.0943,0.08695,0.07565,0.1051,0.1747,0.20945,0.20625,0.24625,0.03965,0.42954982179087375,0.47809127,0.5299783,-0.045888316,0.3113517531495292,2.9741232,Pasture
0.1206,0.0012,0.2698,0.1404,0.0945,0.0866,0.0872,0.1087,0.17045,0.20805,0.20865,0.25325,0.03865,0.3888030302013712,0.49036342,0.48773682,0.002369211,0.29635909555474843,3.1154735,Pasture
0.1161,0.00115,0.25425,0.12945,0.09285,0.08805,0.08235,0.11675,0.1882,0.2259,0.22435,0.27205,0.04125,0.44331750251092106,0.51096916,0.53527087,-0.02095203,0.3330407195684286,2.8875637,Pasture
0.1165,0.0011,0.2271,0.10735,0.08995,0.08145,0.06765,0.096,0.166,0.19945,0.19205,0.23,0.03615,0.42222571952282567,0.4769626,0.5454393,-0.06000001,0.30530308908552667,2.7882137,Pasture
0.11425,0.0013,0.26,0.13195,0.09685,0.09525,0.08335,0.12165,0.20685,0.24665,0.2469,0.29235,0.0444,0.4901155870306693,0.5085139,0.5562949,-0.040704638,0.35799930137938096,2.7296586,Pasture
0.11435,0.00135,0.25315,0.12585,0.0927,0.08905,0.07475,0.11445,0.195,0.23605,0.2338,0.27845,0.04485,0.49360281156610136,0.5153742,0.5767271,-0.05135573,0.35812238193242263,2.8427846,Pasture
0.114,0.0013,0.2294,0.11035,0.09245,0.0872,0.08045,0.1078,0.17715,0.2123,0.20725,0.2492,0.03755,0.4062251865899563,0.48156956,0.51190656,-0.027086686,0.30509854101170814,2.630734,Pasture
0.1166,0.00135,0.2803,0.13715,0.09755,0.09275,0.0788,0.11325,0.1952,0.23595,0.23185,0.2769,0.04345,0.48645726045117677,0.49817395,0.55693,-0.05037919,0.34725954417683663,3.0221024,Pasture
0.11615,0.0012,0.23145,0.11045,0.09165,0.08825,0.07695,0.10865,0.19305,0.2317,0.2345,0.27685,0.04305,0.47542034648994713,0.5165708,0.56500846,-0.04081632,0.3511946418927847,2.622663,Pasture
0.1154,0.0012,0.2324,0.1124,0.09215,0.08565,0.07655,0.1052,0.1742,0.20965,0.20445,0.24725,0.04115,0.42026739853038014,0.48543108,0.5271773,-0.036804844,0.3108157413456528,2.7133684,Pasture
0.1177,0.00125,0.27645,0.1387,0.0975,0.0962,0.0865,0.12345,0.1948,0.23295,0.2296,0.2732,0.0429,0.4399359226900883,0.47915542,0.5190437,-0.035505123,0.32575318440821327,2.8737009,Pasture
0.11885,0.00125,0.2396,0.1199,0.0991,0.0966,0.08495,0.1198,0.19385,0.23335,0.22905,0.27495,0.0441,0.4561167648650075,0.48001614,0.5279244,-0.042371355,0.33143388438459503,2.4803312,Pasture
0.1173,0.00135,0.26535,0.1296,0.09525,0.09185,0.0856,0.1169,0.19835,0.23825,0.23085,0.27375,0.0452,0.438383938368306,0.4975383,0.52358425,-0.022831028,0.32841682876277983,2.8889496,Pasture
0.1169,0.00125,0.24455,0.11745,0.09725,0.09755,0.0885,0.1283,0.21945,0.26505,0.2602,0.31365,0.04885,0.5046961687986518,0.52553505,0.5598657,-0.028853806,0.3743557196925041,2.5069196,Pasture
0.11775,0.0013,0.27035,0.1367,0.0984,0.0964,0.0939,0.13,0.2098,0.2544,0.2478,0.2986,0.04825,0.4552935512111071,0.5118987,0.52152866,-0.008372397,0.34403359294439945,2.8044608,Pasture
0.1159,0.00125,0.2457,0.11855,0.0929,0.09425,0.08315,0.12585,0.218,0.2662,0.25675,0.30875,0.04755,0.5076964735933773,0.5322581,0.57565707,-0.03595142,0.3794147383928158,2.6068966,Pasture
0.11605,0.00125,0.246,0.1191,0.09375,0.0959,0.08165,0.1245,0.22495,0.2706,0.26665,0.3107,0.0471,0.5217658892328462,0.5282833,0.58379,-0.045864187,0.3850226997863365,2.5651722,Pasture
0.1165,0.0013,0.2622,0.12895,0.09625,0.0973,0.08585,0.1205,0.20145,0.241,0.24355,0.2881,0.0443,0.4675976215689847,0.49507007,0.5408477,-0.039743144,0.3471308474546679,2.6947584,Pasture
0.11535,0.0012,0.22815,0.1127,0.089,0.08335,0.07135,0.10385,0.16985,0.202,0.19785,0.23645,0.0425,0.41397121926000313,0.4787367,0.53638726,-0.050750695,0.3065734098334622,2.7372525,Pasture
0.1198,0.0012,0.24625,0.15075,0.0966,0.09425,0.08665,0.1099,0.19255,0.23095,0.23005,0.27895,0.04185,0.44747989835073504,0.4949089,0.5259847,-0.027245032,0.33323707084557014,2.6127322,Pasture
0.12065,0.0012,0.2217,0.12475,0.09555,0.0906,0.083,0.10835,0.1902,0.227,0.2253,0.27025,0.03685,0.4451444225616191,0.4978523,0.5300779,-0.028122118,0.32918253398768044,2.4470198,Pasture
0.11785,0.00125,0.25825,0.12535,0.0958,0.0928,0.0804,0.12285,0.19825,0.2398,0.2371,0.28475,0.04545,0.48717401738858124,0.5084095,0.5596331,-0.043546975,0.3543027466199197,2.7828665,Pasture
0.12095,0.00135,0.31665,0.1722,0.1006,0.0956,0.0971,0.12055,0.1817,0.2215,0.2187,0.2647,0.0471,0.38341873632910417,0.4693311,0.46323937,0.005666776,0.2917150148228775,3.3122385,Pasture
0.1233,0.0014,0.3227,0.177,0.1011,0.0995,0.1054,0.1264,0.1804,0.2152,0.2129,0.2583,0.0425,0.33754248959135935,0.44382337,0.42040142,0.022841668,0.2655435935173756,3.243216,Pasture
0.1148,0.0013,0.2699,0.13165,0.09745,0.0936,0.08525,0.1203,0.1903,0.2266,0.22475,0.2717,0.0424,0.44294776932691443,0.48754448,0.5223421,-0.030732425,0.3263609290454586,2.883547,Pasture
0.11805,0.0011,0.2355,0.10625,0.1008,0.1044,0.08785,0.13695,0.2472,0.29805,0.2843,0.34215,0.0494,0.5710757005870719,0.53241515,0.5913954,-0.04837061,0.4101612997023525,2.255747,Pasture
0.1191,0.0011,0.2404,0.11715,0.1021,0.1093,0.09275,0.1473,0.26975,0.3193,0.30955,0.36655,0.0549,0.5914628950878347,0.5406115,0.59612453,-0.045150742,0.42812467666320797,2.199451,Pasture
0.1126,0.001,0.2109,0.0826,0.0919,0.1037,0.0603,0.1207,0.3247,0.4079,0.3911,0.4502,0.0566,0.8681807847891123,0.62556416,0.76376104,-0.096401595,0.5787728769046916,2.0337512,Pasture
0.1157,0.0011,0.2181,0.0948,0.0995,0.1036,0.0769,0.129,0.2636,0.3191,0.3138,0.3629,0.0513,0.6632345398047063,0.5558413,0.6502956,-0.07357401,0.45648009420552926,2.1052122,Pasture
0.1183,0.0012,0.21565,0.0916,0.0938,0.09845,0.06645,0.12385,0.26305,0.3216,0.2998,0.36685,0.05645,0.7071230031669336,0.5768322,0.6932841,-0.08722911,0.4828029453367667,2.190452,Pasture
0.1149,0.0011,0.2477,0.11675,0.10025,0.1073,0.1018,0.1462,0.24985,0.297,0.29645,0.3491,0.0516,0.5117857402214535,0.52979845,0.54845864,-0.015754787,0.39010410025847303,2.308481,Pasture
0.1158,0.0011,0.2042,0.0895,0.0966,0.1019,0.0707,0.121,0.2755,0.3461,0.3323,0.3953,0.0561,0.7410959273073428,0.5901046,0.6965665,-0.0789274,0.50403727372766,2.0039256,Pasture
0.11895,0.0011,0.22915,0.10655,0.10105,0.10695,0.077,0.13315,0.253,0.30695,0.29935,0.3465,0.0514,0.6412849542715554,0.5282832,0.6363636,-0.08643579,0.4377368821719048,2.14259,Pasture
0.1333,0.0013,0.4561,0.2536,0.1195,0.1319,0.1905,0.2193,0.2846,0.3266,0.3044,0.3478,0.0541,0.24662126542024942,0.45007294,0.2922162,0.16848767,0.2272464340220766,3.4579227,Pasture
0.12845,0.0013,0.30685,0.17155,0.1033,0.10075,0.09955,0.12625,0.2004,0.2423,0.24375,0.29595,0.04935,0.43898075686260324,0.4920595,0.4965866,-0.004054732,0.32897821589170156,3.0456574,Pasture
0.1177,0.0011,0.24295,0.1182,0.0954,0.09465,0.0839,0.1255,0.2045,0.2493,0.2443,0.2935,0.04575,0.4845570750591529,0.5123019,0.5553789,-0.036626928,0.35833144783147897,2.5668252,Pasture
0.1178,0.00115,0.25435,0.12615,0.09365,0.093,0.08135,0.1154,0.1952,0.2357,0.2259,0.28205,0.04365,0.4699023936453755,0.5040661,0.552284,-0.041304745,0.34867965945272594,2.7349463,Pasture
0.12405,0.00135,0.298,0.1492,0.1063,0.10675,0.09145,0.13775,0.24795,0.2985,0.29025,0.34485,0.05375,0.5778527788680633,0.5272365,0.580793,-0.044367112,0.4059596360917773,2.7915692,Pasture
0.1265,0.0013,0.3388,0.1904,0.1149,0.1235,0.1334,0.1611,0.2389,0.2804,0.2754,0.3183,0.05,0.36775532191869026,0.4409235,0.40934253,0.03110272,0.2914258934739052,2.74332,Pasture
0.1257,0.0013,0.3153,0.1676,0.1059,0.1097,0.0987,0.1359,0.2419,0.2951,0.2894,0.3432,0.0547,0.5356438452687308,0.51556635,0.5532926,-0.032051284,0.38937253898083807,2.8742023,Pasture
0.1247,0.0012,0.3143,0.1617,0.106,0.111,0.0955,0.1395,0.2515,0.3076,0.3006,0.3602,0.0561,0.5814004325912367,0.5288625,0.5808646,-0.043031655,0.4154546271914419,2.8315315,Pasture
0.1226,0.0011,0.2636,0.1383,0.0995,0.0979,0.0842,0.1214,0.2196,0.2617,0.2487,0.3002,0.0486,0.5098427611286941,0.50816375,0.5619146,-0.045636248,0.3663500445067734,2.6925433,Pasture
0.11405,0.0012,0.21865,0.0963,0.09585,0.10025,0.07135,0.12985,0.302,0.3689,0.36395,0.42235,0.0647,0.7754677914561582,0.61634135,0.71095806,-0.068426654,0.5298379673028452,2.1810474,Pasture
0.1088,0.0011,0.1741,0.06955,0.0858,0.08465,0.05085,0.1045,0.27855,0.34075,0.32605,0.37715,0.0592,0.7853188872332163,0.6333911,0.76238316,-0.08961952,0.5274245675581256,2.056704,Pasture
0.1155,0.0011,0.23145,0.1091,0.0963,0.1038,0.0882,0.138,0.23145,0.27845,0.2778,0.32695,0.0481,0.5263912200243135,0.51804996,0.5750933,-0.047713704,0.3913293007902769,2.229769,Pasture
0.1169,0.00115,0.22265,0.1037,0.0959,0.09765,0.0801,0.1198,0.24575,0.30505,0.3023,0.34445,0.05065,0.5976442312603075,0.55824476,0.62265927,-0.050950788,0.42888431876606686,2.280082,Pasture
0.11865,0.0012,0.29135,0.14745,0.09845,0.0987,0.09815,0.13125,0.2106,0.2531,0.24915,0.2951,0.04625,0.429787233696622,0.49873033,0.5008265,-0.0018637812,0.3307304831948183,2.9518745,Pasture
0.11835,0.00125,0.2749,0.1369,0.10115,0.1002,0.097,0.128,0.2087,0.2491,0.2493,0.2962,0.0461,0.4448116431293955,0.49445006,0.5066124,-0.010803493,0.33452754494296605,2.7435129,Pasture
0.11575,0.0011,0.2279,0.11325,0.0953,0.09995,0.0858,0.134,0.23975,0.2933,0.27565,0.334,0.05355,0.547153980248022,0.5393478,0.5912339,-0.042365275,0.4047618955045126,2.28014,Pasture
0.1147,0.0012,0.2283,0.1012,0.0937,0.0938,0.0741,0.1193,0.2339,0.2923,0.2785,0.3347,0.0497,0.6051738961376341,0.5621937,0.6374755,-0.058858678,0.4301276215275543,2.433902,Pasture
0.11385,0.0011,0.235,0.10755,0.09145,0.08935,0.0752,0.1141,0.19445,0.232,0.2308,0.2764,0.04405,0.48285295973431913,0.5114149,0.5722412,-0.051193926,0.354391735377844,2.6301062,Pasture
0.11575,0.0011,0.2056,0.08995,0.09825,0.1018,0.07715,0.13225,0.24335,0.2915,0.2908,0.34025,0.04925,0.6168671001152753,0.5394186,0.6303306,-0.07244673,0.43018310480202515,2.0196462,Pasture
0.11745,0.0011,0.24575,0.1194,0.0962,0.09635,0.07755,0.11625,0.22295,0.2678,0.2705,0.31885,0.0469,0.5676845605547096,0.53588635,0.6087286,-0.058961887,0.40378180378237977,2.5505967,Pasture
0.11915,0.00125,0.2388,0.11625,0.0963,0.0998,0.07615,0.12715,0.25205,0.30825,0.2923,0.35405,0.05035,0.638146423697264,0.5602071,0.6459786,-0.06679847,0.44812944613912714,2.3927855,Pasture
0.1262,0.0014,0.3451,0.1845,0.1097,0.1131,0.1152,0.1513,0.2313,0.275,0.2778,0.3272,0.0504,0.4432735389926891,0.48625937,0.47920433,0.006418088,0.3374363310962775,3.051282,Pasture
0.11895,0.0012,0.208,0.09045,0.09025,0.08605,0.0601,0.0999,0.25235,0.316,0.29355,0.35345,0.05145,0.7070889676654248,0.60841864,0.7093459,-0.073419146,0.48166493305726127,2.4171994,Pasture
0.118,0.0012,0.1943,0.0745,0.0858,0.0825,0.0472,0.099,0.2898,0.3763,0.3631,0.43,0.0584,0.8946433527043666,0.6780488,0.8021794,-0.08209302,0.5875972194207784,2.3551514,Pasture
0.1192,0.0012,0.2042,0.08495,0.08985,0.08685,0.0536,0.0994,0.26225,0.32905,0.31135,0.37185,0.0558,0.7803496961977932,0.62132114,0.7480315,-0.089417785,0.5158301548778804,2.35118,Pasture
0.1144,0.0012,0.2129,0.0905,0.09225,0.0906,0.0644,0.1072,0.31605,0.42075,0.41125,0.46365,0.06675,0.8618083993122301,0.67307174,0.75608367,-0.056508135,0.5825348808277431,2.3498895,Pasture
0.1157,0.0013,0.2385,0.1103,0.0912,0.0906,0.0679,0.1104,0.2426,0.2942,0.2923,0.348,0.05,0.6535840733511544,0.5868673,0.6734792,-0.06522988,0.4587291032322,2.6324503,Pasture
0.11645,0.00125,0.2219,0.098,0.09215,0.098,0.0663,0.1189,0.23285,0.2769,0.26255,0.314,0.0458,0.6067063942892831,0.52427185,0.6513279,-0.10095541,0.4220720397080141,2.2642858,Pasture
0.11725,0.0012,0.24115,0.12625,0.09745,0.09925,0.10175,0.12625,0.1993,0.2415,0.22785,0.26955,0.04715,0.36504448223772284,0.46176788,0.45192567,0.009274708,0.2888786782955582,2.4297228,Pasture
0.1157,0.00115,0.2273,0.1152,0.0969,0.0995,0.08845,0.132,0.22385,0.2667,0.25335,0.30395,0.0476,0.486280376894334,0.5067543,0.5491845,-0.036354665,0.3622254750375414,2.2844222,Pasture
0.1144,0.0012,0.2104,0.0949,0.0943,0.0982,0.0757,0.1244,0.2443,0.2957,0.2799,0.3318,0.0517,0.5935110405414218,0.5432558,0.62846625,-0.067811936,0.4233058016254006,2.1425662,Pasture
0.1176,0.0012,0.211,0.1218,0.0972,0.0977,0.0965,0.13605,0.21165,0.2505,0.24545,0.2896,0.047,0.42361356384171106,0.49548155,0.5001295,-0.004143639,0.3268818574128075,2.1596725,Pasture
0.11805,0.0011,0.18975,0.133,0.095,0.09565,0.11765,0.1288,0.1694,0.18955,0.16985,0.1994,0.0389,0.17134052133625638,0.35163528,0.25784573,0.110331,0.15008259790024664,1.983795,Pasture
0.11905,0.0012,0.2133,0.13545,0.0996,0.09395,0.1218,0.1375,0.20055,0.2334,0.2074,0.24625,0.0452,0.2529368889443346,0.44767782,0.33813342,0.11309642,0.215050985600531,2.2703567,Pasture
0.1152,0.0011,0.2265,0.0988,0.0925,0.0886,0.061,0.1053,0.2309,0.2822,0.2728,0.312,0.0549,0.6375412886498442,0.5576635,0.67292225,-0.08846154,0.4312714840274126,2.5564334,Pasture
0.115,0.0012,0.1715,0.12265,0.0917,0.08795,0.12275,0.13405,0.16325,0.18045,0.16395,0.1858,0.03465,0.12767810748888345,0.35744295,0.2043429,0.18729818,0.11696865100140669,1.9499716,Pasture
0.1206,0.0013,0.2959,0.1628,0.101,0.0973,0.1005,0.1205,0.1764,0.2082,0.2031,0.2468,0.0427,0.3348439158777129,0.43446672,0.42124963,0.012965973,0.25899917661104754,3.0411098,Pasture
0.1271,0.0013,0.2534,0.1493,0.098,0.0937,0.1023,0.1149,0.255,0.2932,0.2768,0.3337,0.0438,0.47711338254163604,0.5615349,0.53073394,0.025771663,0.37083332849098666,2.7043757,Pasture
0.11375,0.0014,0.23785,0.1554,0.08835,0.0844,0.0922,0.1032,0.23155,0.2827,0.28025,0.3244,0.04435,0.477787600004636,0.5870842,0.5573692,0.024044406,0.37999127422085893,2.8181279,Pasture
0.1195,0.0012,0.2084,0.0998,0.1051,0.1142,0.0963,0.131,0.2676,0.3239,0.305,0.3613,0.0523,0.575661455585921,0.5196635,0.5791084,-0.049543332,0.41510024419402647,1.8248686,Pasture
0.1115,0.0011,0.1821,0.0726,0.0949,0.0957,0.0612,0.1062,0.2815,0.3514,0.3464,0.3977,0.0561,0.7987940940523371,0.61207944,0.73327523,-0.08674881,0.5263844099699287,1.9028212,Pasture
0.1191,0.0012,0.1786,0.071,0.0948,0.0982,0.0609,0.1128,0.32775,0.42415,0.3968,0.46925,0.0633,0.9085347015004014,0.6538902,0.7702537,-0.07948855,0.5945978704864151,1.8187373,Pasture
0.1147,0.0012,0.2244,0.1013,0.0969,0.0928,0.0644,0.1162,0.2549,0.3066,0.3012,0.3548,0.0583,0.7156586968796715,0.5853441,0.69274807,-0.08004509,0.47389031860099884,2.4181035,Pasture
0.1234,0.0013,0.233,0.1527,0.0959,0.0913,0.1033,0.1151,0.2557,0.2967,0.2904,0.3474,0.0451,0.4890019860294345,0.5837702,0.54160196,0.034542296,0.38513728303965505,2.552026,Pasture
0.1151,0.0011,0.191,0.1252,0.0951,0.091,0.1016,0.1224,0.2052,0.2428,0.2398,0.2813,0.0468,0.3814800873687735,0.51114696,0.46931314,0.03768219,0.3053007272953094,2.098901,Pasture
0.1324,0.0014,0.3144,0.1637,0.10865,0.1098,0.109,0.14525,0.22195,0.2629,0.259,0.3097,0.0471,0.43675062348289656,0.47651967,0.47934085,-0.0025831645,0.32769132372234666,2.8633878,Pasture
0.1356,0.0016,0.3475,0.1929,0.1175,0.1184,0.1316,0.1507,0.2183,0.2618,0.2531,0.3072,0.0451,0.3611533838976354,0.44360903,0.4001823,0.042968772,0.2805709465171973,2.934966,Pasture
0.13405,0.0013,0.2975,0.1515,0.11005,0.11255,0.1065,0.1418,0.216,0.26075,0.26305,0.31355,0.0481,0.4592232730261486,0.47172025,0.4929175,-0.019295162,0.33756317060691887,2.6432698,Pasture
0.1201,0.0012,0.2487,0.12145,0.09705,0.09205,0.08325,0.11505,0.1941,0.23605,0.22975,0.27705,0.04445,0.46201157057245684,0.50121915,0.53788507,-0.031763222,0.33790536402837473,2.7017925,Pasture
0.1298,0.0014,0.3128,0.1644,0.1084,0.1059,0.1121,0.1405,0.2095,0.2539,0.245,0.2945,0.0428,0.3951130781063414,0.47102898,0.44859812,0.021052634,0.30178689184481183,2.9537299,Pasture
0.1255,0.0015,0.3222,0.1685,0.1104,0.1102,0.1076,0.1389,0.2251,0.2699,0.2614,0.3144,0.0445,0.456713738308648,0.4809232,0.49004737,-0.008269718,0.33644249350926747,2.923775,Pasture
0.1191,0.0013,0.27685,0.1418,0.0996,0.09835,0.098,0.13115,0.2179,0.25795,0.25425,0.3082,0.0432,0.45727464704737447,0.51617265,0.51747906,-0.0011356454,0.34793644528129414,2.8149464,Pasture
0.12325,0.0013,0.2657,0.13525,0.1001,0.0967,0.0954,0.1206,0.2022,0.249,0.24755,0.2923,0.0398,0.4418959478802184,0.50282776,0.5078669,-0.0044474844,0.33271373995106385,2.7476735,Pasture
0.1242,0.0014,0.2898,0.146,0.1044,0.1045,0.1054,0.1412,0.2229,0.2646,0.261,0.3175,0.0459,0.45440909845564864,0.50473934,0.50153697,0.0028346467,0.3447285600259066,2.7732055,Pasture
0.118,0.0011,0.2142,0.0949,0.09675,0.09695,0.0727,0.11685,0.25765,0.3214,0.31085,0.3702,0.0475,0.6881635854682291,0.5849299,0.6717092,-0.06550513,0.4732739482530514,2.2093863,Pasture
0.1246,0.00125,0.28685,0.15865,0.0997,0.09515,0.09785,0.1245,0.19645,0.23035,0.22495,0.27215,0.0379,0.39203778575015563,0.4818949,0.47108108,0.009921003,0.3005172501277625,3.0147135,Pasture
0.12125,0.0011,0.23385,0.10085,0.0998,0.10345,0.08355,0.1285,0.27165,0.3296,0.3211,0.3734,0.04805,0.6434247950312183,0.5661109,0.6343145,-0.05329406,0.4543340878640635,2.2605124,Pasture
0.1152,0.0011,0.2239,0.0954,0.0918,0.0944,0.0659,0.1174,0.28,0.3452,0.3281,0.3992,0.0485,0.7533224690652801,0.61750406,0.7166201,-0.071392804,0.5180292163431232,2.371822,Pasture
0.1267,0.0013,0.269,0.1291,0.1,0.1061,0.0838,0.1319,0.283,0.355,0.3379,0.4058,0.0493,0.6948040866620318,0.5854659,0.65767974,-0.05495317,0.48807599947436364,2.535344,Pasture
0.11685,0.0011,0.21375,0.08895,0.09295,0.0965,0.06855,0.11765,0.24545,0.3035,0.28655,0.3385,0.0444,0.6411048098523379,0.5563218,0.6631864,-0.08257017,0.4464197082902789,2.215026,Pasture
0.12495,0.0012,0.25715,0.11645,0.10195,0.10405,0.08255,0.12525,0.27425,0.3413,0.32715,0.38595,0.04615,0.679279083122427,0.5753061,0.64759874,-0.055706713,0.46990191597162084,2.471408,Pasture
0.1179,0.0012,0.2393,0.1001,0.0946,0.0961,0.0755,0.1159,0.2574,0.3214,0.304,0.3641,0.0438,0.6514084838051899,0.5823555,0.65650594,-0.05657788,0.4607279867419631,2.4901145,Pasture
0.12395,0.0012,0.27515,0.13595,0.1018,0.1017,0.08675,0.12275,0.20885,0.25265,0.247,0.2886,0.0392,0.48261763526157475,0.4788624,0.5377647,-0.0518018,0.34589021087930655,2.7055063,Pasture
0.1186,0.0012,0.2354,0.1045,0.0945,0.0933,0.0708,0.1149,0.2144,0.2593,0.2569,0.3036,0.0408,0.570784114567531,0.5298564,0.6217949,-0.07411067,0.39935957983224996,2.523044,Pasture
0.1223,0.0012,0.2783,0.152,0.1055,0.1057,0.1006,0.1329,0.2328,0.2876,0.2728,0.3287,0.0444,0.49975901268370826,0.51335174,0.5313301,-0.01551568,0.36818036466154275,2.6329231,Pasture
0.1196,0.0011,0.2369,0.1019,0.0949,0.1006,0.0751,0.1267,0.2802,0.3423,0.3285,0.3882,0.0471,0.6945122490273077,0.58837974,0.675804,-0.06568778,0.48754284286818533,2.3548708,Pasture
0.12015,0.00115,0.24565,0.1243,0.0972,0.09395,0.0822,0.1129,0.2,0.244,0.23155,0.28015,0.0399,0.47385933624083737,0.49772787,0.54629505,-0.041941836,0.34432075030038406,2.6146884,Pasture
0.1482,0.0014,0.406,0.2603,0.1366,0.1386,0.1565,0.1748,0.2623,0.3096,0.2941,0.3532,0.0451,0.38790723291543805,0.43635622,0.38591328,0.050679475,0.29221550163822013,2.9292927,Pasture
0.12135,0.0012,0.28,0.1397,0.0978,0.09685,0.0901,0.12345,0.22895,0.28255,0.266,0.3243,0.0435,0.5175004423494254,0.54006886,0.56515443,-0.020814069,0.38418634537846325,2.8910687,Pasture
0.1214,0.0013,0.26,0.126,0.0993,0.1038,0.0885,0.1261,0.2436,0.2975,0.2881,0.3445,0.0488,0.5659960155949889,0.53691727,0.591224,-0.044412185,0.41157556772086207,2.504817,Pasture
0.1234,0.0012,0.2984,0.1552,0.1078,0.1046,0.0977,0.1333,0.2529,0.3155,0.3017,0.3596,0.0472,0.5757056300986839,0.5493322,0.5727094,-0.01918798,0.41037293280440257,2.8527727,Pasture
0.1195,0.0012,0.29525,0.1465,0.0976,0.0944,0.0924,0.12095,0.1978,0.24195,0.2325,0.28715,0.0406,0.43880400813903825,0.50517625,0.5131076,-0.006965015,0.33213006166595405,3.127648,Pasture
0.12645,0.0012,0.2976,0.1536,0.10395,0.09715,0.0985,0.12295,0.1913,0.22945,0.22425,0.27385,0.0393,0.40394848890657115,0.47628033,0.4709279,0.004929708,0.3015131490044219,3.0633042,Pasture
0.12805,0.0013,0.29425,0.1643,0.11695,0.1165,0.10545,0.14775,0.2255,0.2672,0.258,0.31095,0.04305,0.4817046306529042,0.45490703,0.49351588,-0.03553626,0.3363706007539509,2.525751,Pasture
0.12435,0.0012,0.25005,0.1263,0.1074,0.1041,0.10225,0.13835,0.2231,0.2693,0.2725,0.32675,0.04585,0.49460234254522073,0.51676923,0.52331,-0.005661803,0.3624865525643547,2.4020174,Pasture
0.126,0.0012,0.27455,0.12525,0.1022,0.1013,0.0823,0.1282,0.2496,0.31025,0.30985,0.37205,0.04575,0.6589120704464186,0.5719869,0.6377242,-0.05106841,0.45541466648547213,2.7102664,Pasture
0.1246,0.0012,0.2753,0.1375,0.1012,0.0999,0.0931,0.1377,0.2417,0.2895,0.2815,0.3388,0.047,0.5395731234859587,0.5445635,0.5688817,-0.020070847,0.3954823706025085,2.7557557,Pasture
0.1199,0.0013,0.2658,0.1328,0.09765,0.0971,0.08565,0.1237,0.21315,0.2584,0.24865,0.30195,0.04245,0.49908860655300735,0.5133442,0.55804956,-0.037920184,0.36553629372867946,2.7373843,Pasture
0.12575,0.00125,0.2769,0.12955,0.10245,0.09925,0.0917,0.12645,0.20835,0.254,0.24585,0.30055,0.04175,0.48238827369969967,0.5035018,0.5324411,-0.025120614,0.35110676504355487,2.7899241,Pasture
0.12025,0.0012,0.21565,0.09805,0.0936,0.0914,0.07205,0.1073,0.2288,0.28385,0.2696,0.3302,0.04325,0.6085572627127324,0.56641364,0.64176506,-0.05860085,0.42917704638467724,2.3594093,Pasture
0.1276,0.0012,0.2822,0.1507,0.1015,0.0956,0.0842,0.1225,0.1845,0.2281,0.2148,0.2698,0.0399,0.4577065283858565,0.47673783,0.5242938,-0.042253517,0.325995321436757,2.9518828,Pasture
0.12225,0.0011,0.2709,0.13095,0.0995,0.0965,0.08295,0.1161,0.21305,0.2615,0.2541,0.30615,0.0454,0.5276096457966108,0.5206755,0.5736314,-0.044259347,0.37656054615781365,2.8072538,Pasture
0.1311,0.0011,0.27035,0.14245,0.10635,0.10735,0.09175,0.14005,0.2465,0.30285,0.2924,0.34655,0.04405,0.5793937232469619,0.5269883,0.581337,-0.045015138,0.40733238855555554,2.5183978,Pasture
0.1219,0.0012,0.2812,0.141,0.1018,0.0957,0.0944,0.1208,0.2046,0.2516,0.2466,0.2945,0.0406,0.45585016870177764,0.5094823,0.51452816,-0.0044142604,0.3376645131200207,2.9383488,Pasture
0.1215,0.0013,0.2829,0.1429,0.1036,0.1001,0.0942,0.1268,0.206,0.2536,0.243,0.293,0.0396,0.45967446785483607,0.49071485,0.51342976,-0.020136528,0.3361136321017229,2.8261738,Pasture
0.1162,0.0011,0.2633,0.127,0.0939,0.0919,0.0767,0.1144,0.204,0.2483,0.2403,0.2827,0.0397,0.49583594390289876,0.5093433,0.5731775,-0.05376723,0.35955317531536835,2.8650708,Pasture
0.11955,0.0011,0.26595,0.1426,0.10095,0.0962,0.0881,0.11585,0.18605,0.22865,0.22085,0.26705,0.03975,0.43077922861679574,0.47033724,0.5038716,-0.030331383,0.3138922943057316,2.764553,Pasture
0.1251,0.0011,0.319,0.1638,0.1019,0.1013,0.1005,0.1324,0.228,0.2736,0.2678,0.3249,0.0422,0.4821037047916999,0.5246363,0.5275035,-0.0024622919,0.3637345977925574,3.1490622,Pasture
