B1_May,B1_Jun,B1_Jul,B1_Aug,B1_Sep,B10_May,B10_Jun,B10_Jul,B10_Aug,B10_Sep,B11_May,B11_Jun,B11_Jul,B11_Aug,B11_Sep,B12_May,B12_Jun,B12_Jul,B12_Aug,B12_Sep,B2_May,B2_Jun,B2_Jul,B2_Aug,B2_Sep,B3_May,B3_Jun,B3_Jul,B3_Aug,B3_Sep,B4_May,B4_Jun,B4_Jul,B4_Aug,B4_Sep,B5_May,B5_Jun,B5_Jul,B5_Aug,B5_Sep,B6_May,B6_Jun,B6_Jul,B6_Aug,B6_Sep,B7_May,B7_Jun,B7_Jul,B7_Aug,B7_Sep,B8_May,B8_Jun,B8_Jul,B8_Aug,B8_Sep,B8A_May,B8A_Jun,B8A_Jul,B8A_Aug,B8A_Sep,B9_May,B9_Jun,B9_Jul,B9_Aug,B9_Sep,EVI_May,EVI_Jun,EVI_Jul,EVI_Aug,EVI_Sep,GNDVI_May,GNDVI_Jun,GNDVI_Jul,GNDVI_Aug,GNDVI_Sep,NDVI_May,NDVI_Jun,NDVI_Jul,NDVI_Aug,NDVI_Sep,PSRI_May,PSRI_Jun,PSRI_Jul,PSRI_Aug,PSRI_Sep,SAVI_May,SAVI_Jun,SAVI_Jul,SAVI_Aug,SAVI_Sep,Top_May,Top_Jun,Top_Jul,Top_Aug,Top_Sep,Landcover
0.1005,0.1026,0.10615,0.10845,0.1301,7.0E-4,6.5E-4,7.5E-4,8.5E-4,9.0E-4,0.0047,0.00425,0.0052,0.0085,0.0193,0.0021,0.0019,0.00225,0.00415,0.0137,0.0731,0.07725,0.0814,0.0845,0.1032,0.0573,0.0653,0.06985,0.07295,0.0863,0.0376,0.04135,0.04145,0.0421,0.0573,0.0323,0.0332,0.03335,0.03475,0.0507,0.0238,0.0238,0.0256,0.028,0.0512,0.0248,0.02385,0.02635,0.02985,0.0532,0.0189,0.01855,0.02065,0.0235,0.0445,0.0179,0.0169,0.01995,0.02335,0.0489,0.0051,0.00495,0.0054,0.0069,0.012,-0.0708378292113489,-0.08915223159401843,-0.08166831401964825,-0.07299128196228846,-0.03394214023695857,-0.5239362,-0.5888078,-0.55567926,-0.5150571,-0.2766272,-0.35495496,-0.4197425,-0.35016286,-0.28647822,-0.07909605,-1.1005588,-1.41716,-1.4235587,-1.3211989,-0.593047,-0.05319531981082459,-0.06569637373868727,-0.05744567329514079,-0.04973914765687608,-0.020785220889741645,0.08202443,0.06508423,0.07444524,0.11651817,0.22363847,Water
0.10345,0.1033,0.10935,0.11675,0.1331,8.0E-4,6.5E-4,6.0E-4,8.0E-4,0.001,0.0047,0.0037,0.0046,0.0082,0.0221,0.0025,0.0018,0.0025,0.00395,0.0156,0.0756,0.0783,0.0868,0.09705,0.1091,0.0585,0.07185,0.088,0.1027,0.1069,0.04045,0.0531,0.07675,0.10335,0.1068,0.03365,0.04465,0.07015,0.10545,0.1159,0.025,0.0232,0.03045,0.06485,0.10925,0.026,0.02325,0.0323,0.07275,0.1246,0.01965,0.01825,0.02545,0.056,0.10445,0.0198,0.01685,0.02165,0.04365,0.10055,0.00495,0.0048,0.00535,0.00745,0.0122,-0.07422717153114229,-0.1211240317435058,-0.1657342325385803,-0.15947642456489572,-0.016926644122236854,-0.49425286,-0.62006766,-0.6051072,-0.4034848,-0.030609764,-0.34273857,-0.5182273,-0.55995935,-0.40612242,-0.030142242,-0.91161615,-1.1127597,-0.5196304,0.01489109,-9.945469E-4,-0.05528781636109467,-0.09540310747251368,-0.13811832313192202,-0.13840803087373202,-0.013253680708994868,0.08034188,0.05149617,0.05227273,0.07984421,0.20673527,Water
0.1048,0.10315,0.10685,0.11505,0.1243,9.0E-4,7.0E-4,6.0E-4,7.5E-4,0.0012,0.0065,0.00355,0.00505,0.0093,0.0127,0.0041,0.0021,0.0024,0.0044,0.0068,0.0774,0.07785,0.08295,0.09275,0.1008,0.0575,0.06645,0.0759,0.0924,0.0971,0.0403,0.04245,0.0478,0.06565,0.0702,0.0336,0.0341,0.03705,0.0539,0.059,0.0263,0.02305,0.02535,0.03555,0.0475,0.0266,0.02295,0.0258,0.03705,0.04955,0.0205,0.0176,0.0202,0.03025,0.0418,0.0205,0.01615,0.0193,0.0321,0.0436,0.0049,0.0049,0.0054,0.00845,0.0113,-0.07260193442880507,-0.09570945037260589,-0.1041704772520075,-0.1148382703550723,-0.09382055034361518,-0.47435898,-0.60895884,-0.5945378,-0.48433736,-0.38024163,-0.32565787,-0.44880548,-0.42473918,-0.34322253,-0.23374343,-0.8390244,-1.4860681,-1.4559586,-0.8333333,-0.6169723,-0.05296005667755495,-0.07062298621291466,-0.0753835300817273,-0.08419071930753114,-0.06500489507269001,0.11304348,0.05342363,0.06653491,0.10064935,0.130793,Water
0.10235,0.10345,0.107,0.1151,0.128,8.5E-4,8.0E-4,8.0E-4,7.0E-4,9.5E-4,0.0042,0.00405,0.005,0.0076,0.0156,0.0018,0.00195,0.0025,0.0038,0.0095,0.0744,0.07855,0.0825,0.0919,0.10145,0.05725,0.06585,0.0709,0.08085,0.08535,0.03885,0.04225,0.04265,0.0501,0.0566,0.0323,0.0346,0.0344,0.0418,0.04895,0.0243,0.02335,0.0254,0.034,0.04695,0.02465,0.02355,0.0249,0.0339,0.0496,0.01855,0.01825,0.0196,0.02705,0.0399,0.01835,0.01685,0.0185,0.0282,0.0431,0.00475,0.00485,0.0054,0.00775,0.00945,-0.07390582985433411,-0.09321443233596617,-0.09208419157580491,-0.08560705983018886,-0.05427572790300084,-0.51455027,-0.592503,-0.5861297,-0.48280603,-0.32892177,-0.3583916,-0.42978004,-0.39493048,-0.27969345,-0.13540623,-1.0027249,-1.4005933,-1.5270271,-1.0904255,-0.66705334,-0.05518664424855775,-0.06814523256440626,-0.06455492928102474,-0.05680442214312041,-0.03376688663935412,0.07336244,0.06150342,0.07052186,0.09400124,0.1827768,Water
0.1039,0.1035,0.1074,0.11565,0.1267,7.0E-4,6.0E-4,7.5E-4,7.0E-4,9.0E-4,0.0041,0.00375,0.00435,0.0075,0.01605,0.0028,0.00205,0.00205,0.00355,0.00905,0.0763,0.07805,0.0825,0.0914,0.0998,0.0579,0.06595,0.0716,0.08185,0.0858,0.041,0.0425,0.0432,0.0522,0.05715,0.0337,0.0344,0.03455,0.0438,0.0492,0.0252,0.0236,0.0252,0.0352,0.04705,0.025,0.0236,0.02485,0.0363,0.0497,0.0191,0.0183,0.0198,0.02905,0.04,0.0189,0.0172,0.0191,0.0316,0.0424,0.0049,0.00475,0.00535,0.008,0.0094,-0.07976612286606248,-0.09209041757737607,-0.09135017277936995,-0.07811315629083418,-0.0579067209080161,-0.5078125,-0.5862898,-0.5788313,-0.4429264,-0.33853355,-0.36894828,-0.4237856,-0.3868379,-0.24582341,-0.14816676,-0.8941799,-1.363372,-1.4869108,-0.93829113,-0.6757076,-0.0592070053927619,-0.06780418031882614,-0.06428953019783054,-0.05292909117931339,-0.03690267737928973,0.07081174,0.05686126,0.06075419,0.09163103,0.18706293,Water
0.104,0.10375,0.10775,0.12055,0.1283,7.0E-4,6.0E-4,7.0E-4,7.5E-4,9.0E-4,0.0048,0.00345,0.00435,0.0079,0.0223,0.0022,0.0024,0.00355,0.00455,0.0161,0.0754,0.07855,0.084,0.0988,0.105,0.0576,0.0662,0.07535,0.09225,0.0996,0.0401,0.04365,0.0479,0.06415,0.0759,0.0332,0.0345,0.0383,0.0537,0.0651,0.0245,0.0233,0.02495,0.039,0.0471,0.0254,0.0231,0.02495,0.04075,0.05,0.019,0.01785,0.01935,0.0331,0.0411,0.02,0.0166,0.01885,0.0336,0.0455,0.0044,0.00475,0.00525,0.00875,0.0106,-0.07229176240491413,-0.09809610979035363,-0.10739370827528548,-0.11273063129223905,-0.1065321081518861,-0.48453608,-0.59903383,-0.59978765,-0.466031,-0.37284634,-0.33444262,-0.4489627,-0.43520597,-0.31253198,-0.2504119,-0.87499994,-1.3584338,-1.4562335,-0.8363095,-0.5208791,-0.053829676575032084,-0.07242302944336793,-0.0768857472920352,-0.07666248301970294,-0.07338269420894752,0.083333336,0.0521148,0.05773059,0.085636854,0.22389556,Water
0.1031,0.10355,0.10785,0.11275,0.1296,7.0E-4,6.0E-4,6.5E-4,7.5E-4,0.0014,0.0042,0.00355,0.0044,0.009,0.0179,0.002,0.002,0.00225,0.00465,0.0117,0.0756,0.07825,0.08315,0.08815,0.1025,0.0576,0.06575,0.07135,0.07895,0.0885,0.0399,0.0422,0.04225,0.0485,0.058,0.0326,0.03415,0.0339,0.03875,0.0504,0.0246,0.02325,0.02485,0.0306,0.0503,0.0256,0.0227,0.02445,0.03075,0.0518,0.0194,0.01805,0.0192,0.02425,0.0437,0.0188,0.016,0.01805,0.0258,0.0456,0.0049,0.0048,0.0053,0.0071,0.0117,-0.07631655383924853,-0.09599530300859617,-0.09337500368834928,-0.08655202944419935,-0.04961189730558936,-0.5078534,-0.6085627,-0.5961969,-0.50739855,-0.3199105,-0.35945487,-0.4501718,-0.4013267,-0.30551818,-0.119691096,-0.9414893,-1.4718752,-1.6121885,-1.1802325,-0.66885966,-0.05664936829308349,-0.07040486834710961,-0.0647867210468184,-0.0592895711208803,-0.030815103331659318,0.072916664,0.053992394,0.061667833,0.11399619,0.20225988,Water
0.1027,0.10365,0.10825,0.11855,0.1333,7.0E-4,6.0E-4,7.5E-4,7.5E-4,0.0011,0.0035,0.0033,0.00405,0.0136,0.0254,0.0016,0.00135,0.0022,0.0087,0.017,0.0753,0.0783,0.08465,0.0992,0.1121,0.0565,0.06725,0.0787,0.1018,0.1122,0.0393,0.04555,0.0555,0.0856,0.1061,0.0325,0.03765,0.04675,0.07455,0.0986,0.025,0.0235,0.02575,0.03885,0.0617,0.0252,0.02275,0.02595,0.0411,0.0687,0.019,0.01835,0.02045,0.0331,0.0603,0.0183,0.0166,0.0179,0.03155,0.0601,0.005,0.0045,0.0054,0.0084,0.0111,-0.07615869392200461,-0.10300291744067792,-0.13128033965200037,-0.1686638024718518,-0.13435363923402618,-0.51069516,-0.60405487,-0.6293996,-0.52680916,-0.30237958,-0.3645833,-0.46580854,-0.51226157,-0.4613743,-0.27677497,-0.93989074,-1.3072288,-1.2960893,-0.5134706,-0.101497486,-0.05649210336665094,-0.07724806599431787,-0.09836065917251174,-0.13137001169885412,-0.10357250082858631,0.061946906,0.049070634,0.051461246,0.13359529,0.22638147,Water
0.1027,0.10415,0.10805,0.11945,0.1291,6.0E-4,6.0E-4,8.0E-4,8.5E-4,0.001,0.0043,0.00395,0.005,0.01075,0.0255,0.0023,0.0016,0.00225,0.00505,0.01685,0.0741,0.07835,0.0834,0.09485,0.10275,0.0568,0.0657,0.07165,0.08325,0.08975,0.0388,0.0424,0.0423,0.0524,0.06155,0.0314,0.03495,0.03445,0.0446,0.05445,0.0252,0.02415,0.0254,0.03895,0.0546,0.0261,0.0241,0.0256,0.03975,0.0581,0.0201,0.01895,0.0202,0.0322,0.0479,0.0198,0.01715,0.01955,0.0331,0.0524,0.005,0.00485,0.00535,0.0089,0.01145,-0.0681638860894787,-0.09229812963870956,-0.08779039209617633,-0.07584987073381262,-0.035134196798534884,-0.48302874,-0.58599883,-0.57127196,-0.43102705,-0.2627506,-0.3242321,-0.42401344,-0.36782542,-0.22573097,-0.080298364,-0.9090909,-1.3586007,-1.5012788,-0.9320241,-0.53816795,-0.05102041142970279,-0.06768831851820009,-0.06073685519367296,-0.049444915840888684,-0.022355236838903413,0.075704224,0.06012176,0.06978367,0.12912913,0.28412256,Water
0.1032,0.10395,0.10835,0.1192,0.1279,8.0E-4,6.5E-4,7.0E-4,7.5E-4,0.001,0.0039,0.0041,0.005,0.0107,0.0234,0.0016,0.0017,0.0025,0.005,0.015,0.0757,0.07845,0.08385,0.0944,0.1003,0.0581,0.06535,0.07075,0.0834,0.0865,0.0401,0.04165,0.04195,0.0528,0.0576,0.033,0.03405,0.03375,0.0442,0.0507,0.0252,0.0239,0.02555,0.03855,0.0504,0.0249,0.0244,0.025,0.0393,0.0527,0.0195,0.0186,0.02035,0.0314,0.0428,0.0189,0.0174,0.01935,0.03375,0.0483,0.0052,0.00465,0.00565,0.00875,0.0103,-0.07661727896634388,-0.08929558116394877,-0.08798224082364163,-0.07411874240849957,-0.03623469650431916,-0.5090909,-0.5794562,-0.57047725,-0.4238156,-0.28338274,-0.35932204,-0.41066894,-0.36867863,-0.22010396,-0.08781867,-0.95238096,-1.3620691,-1.4883721,-0.90666676,-0.5983436,-0.05688730203814031,-0.06506573829629471,-0.0603955075613803,-0.0487170701692834,-0.023023594392606234,0.06712564,0.0627391,0.07067138,0.12829736,0.27052024,Water
0.1029,0.1044,0.1083,0.1183,0.1307,6.0E-4,6.5E-4,7.0E-4,8.0E-4,8.0E-4,0.005,0.00365,0.0044,0.0095,0.0169,0.0028,0.00175,0.0021,0.00475,0.0102,0.0757,0.07915,0.0842,0.0969,0.1065,0.0576,0.06695,0.0765,0.09235,0.0988,0.04,0.04445,0.0508,0.06795,0.0765,0.0334,0.03625,0.0423,0.0576,0.0667,0.0254,0.0241,0.0252,0.0402,0.0483,0.0254,0.02405,0.0252,0.0423,0.0496,0.0195,0.01885,0.0198,0.03345,0.0417,0.0199,0.01765,0.0192,0.03485,0.0439,0.0044,0.0046,0.0054,0.00885,0.0123,-0.07259986827763079,-0.09699952511414618,-0.11407942011435614,-0.1156049213009796,-0.11574237380853468,-0.48645163,-0.58274233,-0.59874606,-0.452044,-0.3847232,-0.33555925,-0.43156198,-0.45142856,-0.32198444,-0.27076408,-0.8844221,-1.2747875,-1.3385415,-0.70014334,-0.5079728,-0.053848900049486344,-0.07151752129085252,-0.08315789067789238,-0.08236563026924171,-0.07882010821151678,0.08680555,0.054518297,0.05751634,0.10286952,0.17105262,Water
0.1021,0.1038,0.1082,0.1165,0.1286,5.0E-4,5.5E-4,6.0E-4,7.0E-4,0.001,0.0051,0.0042,0.0045,0.00985,0.0154,0.0027,0.00185,0.0025,0.00435,0.0092,0.0744,0.0785,0.0831,0.09255,0.1014,0.0567,0.06595,0.0707,0.08085,0.0851,0.0395,0.04175,0.042,0.05025,0.0553,0.0327,0.0345,0.0338,0.04165,0.0491,0.0247,0.02445,0.0256,0.03525,0.0451,0.0256,0.024,0.0254,0.03565,0.0471,0.0195,0.01875,0.0207,0.0289,0.0419,0.0197,0.0175,0.0195,0.0297,0.0404,0.0045,0.00465,0.0053,0.0077,0.01,-0.07084586196776992,-0.08925285160837104,-0.08677207386689981,-0.08064200317359711,-0.06089587637331792,-0.4842932,-0.58058715,-0.5676275,-0.46268657,-0.35617533,-0.33445948,-0.40928268,-0.36585364,-0.25703567,-0.1556949,-0.8730963,-1.3828571,-1.4717947,-1.0303029,-0.7376238,-0.0531115925127994,-0.06504246462915125,-0.06010685406409451,-0.05315113727212643,-0.037518891996479876,0.0899471,0.063684605,0.06364922,0.12183055,0.18096356,Water
0.1058,0.10795,0.1121,0.11315,0.1284,9.0E-4,6.5E-4,8.0E-4,7.5E-4,0.0011,0.0044,0.0045,0.0052,0.00695,0.0174,0.0015,0.002,0.0024,0.0037,0.0104,0.0755,0.0803,0.0851,0.08705,0.1017,0.0577,0.06715,0.073,0.07645,0.0875,0.0394,0.04405,0.0456,0.0489,0.0619,0.033,0.03605,0.0366,0.041,0.0562,0.0259,0.02565,0.028,0.0299,0.0524,0.0262,0.02555,0.0274,0.0305,0.0545,0.0202,0.02005,0.0222,0.02445,0.0441,0.0208,0.0191,0.021,0.0242,0.0468,0.0052,0.00545,0.0059,0.00765,0.0113,-0.06729864443460373,-0.0915730829760244,-0.09370001377650809,-0.09289555928314662,-0.05759402798653814,-0.4700637,-0.5571014,-0.5531915,-0.5191257,-0.30305287,-0.3089701,-0.3950911,-0.3693694,-0.3378933,-0.13891447,-0.8798077,-1.2094239,-1.3047619,-1.1384296,-0.5470085,-0.04980364172396287,-0.06645654282992024,-0.06512531158912202,-0.06464840565895712,-0.03721045415236206,0.0762565,0.06701415,0.07123288,0.09090909,0.19885714,Water
0.1031,0.10465,0.1082,0.111,0.1307,7.0E-4,6.0E-4,6.0E-4,8.0E-4,9.0E-4,0.0042,0.00395,0.00445,0.00615,0.0195,0.0018,0.00185,0.0026,0.0039,0.0131,0.0745,0.07865,0.0831,0.0862,0.1039,0.0566,0.06605,0.0712,0.0752,0.0873,0.0392,0.04275,0.04265,0.0438,0.0583,0.0315,0.0352,0.03495,0.03545,0.0515,0.0246,0.0244,0.02575,0.02885,0.052,0.0259,0.02425,0.02555,0.0292,0.0545,0.0201,0.0193,0.02055,0.0235,0.0453,0.0191,0.0178,0.01985,0.02305,0.0488,0.0045,0.0046,0.00535,0.00725,0.0109,-0.07224499178347321,-0.09113489633738157,-0.0873563151979676,-0.08113708799180704,-0.038346656662145394,-0.4953765,-0.5754323,-0.5639758,-0.5307888,-0.28288025,-0.34476846,-0.41205618,-0.36479998,-0.3103964,-0.08870216,-0.9109948,-1.3089888,-1.438287,-1.3622558,-0.59426236,-0.05400322745059195,-0.06676478824112168,-0.06079999605814616,-0.05490870382087913,-0.02347224669460256,0.074204944,0.059803177,0.0625,0.08178192,0.22336769,Water
0.1058,0.10765,0.1121,0.11325,0.1283,9.0E-4,6.5E-4,7.0E-4,7.5E-4,0.001,0.0052,0.00385,0.0047,0.00665,0.0137,0.0023,0.0019,0.003,0.00325,0.0069,0.0757,0.08015,0.0842,0.08675,0.1012,0.0577,0.0673,0.0713,0.074,0.0848,0.0392,0.0427,0.0435,0.0431,0.0554,0.0332,0.03525,0.0354,0.0352,0.0498,0.026,0.02515,0.0268,0.029,0.0503,0.0266,0.02525,0.0269,0.0291,0.0551,0.0207,0.0199,0.0213,0.02335,0.0441,0.0212,0.01905,0.02,0.02345,0.0462,0.0049,0.00505,0.0058,0.0071,0.0106,-0.0653452443807872,-0.0877062860694,-0.09045419589929894,-0.0778002117567308,-0.037120720233054544,-0.46261093,-0.55877244,-0.5618839,-0.51872754,-0.2946565,-0.29801327,-0.38299593,-0.37007874,-0.29526672,-0.090551175,-0.87264156,-1.2913386,-1.3900001,-1.3176973,-0.6363636,-0.04817987444555188,-0.06315086744304678,-0.06255545501201583,-0.052025414955536434,-0.022938828020945098,0.090121314,0.057206538,0.065918654,0.089864865,0.1615566,Water
0.1032,0.10485,0.1091,0.1145,0.1305,8.0E-4,6.5E-4,7.0E-4,7.5E-4,9.0E-4,0.0055,0.00365,0.005,0.0072,0.0184,0.003,0.0017,0.0021,0.0037,0.0111,0.0761,0.0789,0.0837,0.08995,0.1029,0.057,0.06545,0.0716,0.07945,0.089,0.0391,0.04245,0.0425,0.0488,0.0587,0.0325,0.0345,0.0348,0.0409,0.0519,0.024,0.0239,0.0255,0.0337,0.0502,0.025,0.02455,0.0261,0.0339,0.0532,0.0203,0.0194,0.0208,0.0271,0.0437,0.0187,0.0178,0.0185,0.0271,0.0437,0.0051,0.0048,0.005,0.0073,0.0106,-0.07471979682199525,-0.09052515852362421,-0.09291521659175492,-0.08407267982052469,-0.060081713106619264,-0.5059445,-0.5723724,-0.58934516,-0.4913186,-0.34137154,-0.35294116,-0.40912864,-0.39344263,-0.2859025,-0.14648439,-0.9572193,-1.2921348,-1.5729728,-1.1309962,-0.6933639,-0.054858369277743214,-0.06599732281787887,-0.0641711234740429,-0.05652022541221236,-0.03735059925413306,0.096491225,0.055767763,0.0698324,0.090623036,0.20674157,Water
0.1029,0.10485,0.109,0.1108,0.1337,7.0E-4,6.0E-4,6.0E-4,7.5E-4,9.0E-4,0.0052,0.0041,0.0047,0.0074,0.0147,0.0025,0.0017,0.0023,0.00445,0.0086,0.0753,0.0794,0.0836,0.08525,0.1055,0.0576,0.06595,0.0701,0.07365,0.089,0.0391,0.04295,0.0438,0.04725,0.0632,0.0321,0.0354,0.0368,0.0401,0.0594,0.0249,0.02465,0.0254,0.0281,0.0534,0.0255,0.0256,0.0274,0.0289,0.0563,0.0201,0.0195,0.021,0.0227,0.0457,0.0195,0.01825,0.0197,0.02385,0.0475,0.0052,0.00515,0.0055,0.007,0.0113,-0.07108144881948894,-0.09074877493952446,-0.09191456860861559,-0.08757812419111852,-0.061767242079265997,-0.49416342,-0.5665083,-0.5612472,-0.51076925,-0.30402932,-0.33447096,-0.4035948,-0.37952757,-0.32911393,-0.14182474,-0.94871795,-1.2602739,-1.3350254,-1.1069185,-0.543158,-0.05263157464763354,-0.06601924679329972,-0.06415261765323708,-0.06146033819706588,-0.03856229974963268,0.090277776,0.06216831,0.067047074,0.100475214,0.16516854,Water
0.10395,0.10585,0.1098,0.1112,0.132,9.5E-4,6.5E-4,6.0E-4,6.0E-4,0.001,0.00485,0.00435,0.0046,0.0072,0.0245,0.0023,0.0024,0.0023,0.00485,0.0174,0.07565,0.07995,0.0851,0.0871,0.1061,0.05645,0.06685,0.0719,0.0744,0.089,0.0396,0.04385,0.0437,0.0441,0.0606,0.0331,0.03545,0.0352,0.0357,0.0534,0.02435,0.02555,0.0253,0.02845,0.0529,0.02545,0.02565,0.0265,0.0293,0.0564,0.01985,0.01985,0.0211,0.0233,0.0462,0.01915,0.01905,0.0195,0.0223,0.049,0.00515,0.00495,0.0054,0.0069,0.0113,-0.07416137643475755,-0.09083916259166917,-0.09402439614536735,-0.08600963306020722,-0.047013060625537624,-0.49338624,-0.556461,-0.5733042,-0.53877974,-0.2898551,-0.3480851,-0.39427662,-0.38291135,-0.3283133,-0.10583944,-0.87989545,-1.207349,-1.446154,-1.3587444,-0.5795919,-0.05489932812164276,-0.06608634036280522,-0.06445311982595697,-0.05773305628021444,-0.02854331359463173,0.08591674,0.065071054,0.06397775,0.09677419,0.2752809,Water
0.1031,0.10485,0.1095,0.11245,0.1341,9.0E-4,6.0E-4,6.0E-4,7.5E-4,0.0011,0.0049,0.00405,0.0042,0.00995,0.0255,0.002,0.0016,0.0021,0.0055,0.0164,0.0754,0.0791,0.0842,0.0883,0.1065,0.0565,0.0661,0.072,0.0786,0.0906,0.0384,0.04345,0.0435,0.04775,0.0618,0.0322,0.0348,0.035,0.03905,0.0543,0.0244,0.02435,0.0252,0.03015,0.0532,0.0256,0.0244,0.0267,0.0313,0.0572,0.0196,0.01905,0.0205,0.02515,0.0476,0.019,0.0176,0.0196,0.02615,0.0522,0.0051,0.0049,0.0054,0.00715,0.0113,-0.07091681032034956,-0.09433618260433221,-0.09205052921736509,-0.08302582983559477,-0.03844612982260463,-0.49668875,-0.5794504,-0.57205236,-0.500716,-0.26890755,-0.33797914,-0.42342344,-0.37876385,-0.29228687,-0.084210515,-0.9526315,-1.2869318,-1.4540815,-1.1797322,-0.55172414,-0.05220668028157567,-0.06911149180642304,-0.06366541970992155,-0.05645583007867548,-0.023452765290875702,0.08672567,0.061270803,0.058333334,0.12659034,0.28145695,Water
0.1059,0.1076,0.1117,0.11325,0.1305,7.0E-4,6.5E-4,7.0E-4,7.0E-4,0.001,0.0046,0.004,0.0045,0.0062,0.0145,0.0019,0.0018,0.0022,0.00355,0.008,0.0766,0.07995,0.08425,0.08665,0.1036,0.0569,0.067,0.0715,0.074,0.087,0.039,0.0432,0.0433,0.04365,0.059,0.0322,0.0358,0.03535,0.03565,0.0539,0.026,0.02505,0.0255,0.02805,0.0532,0.0259,0.02525,0.02675,0.02795,0.0549,0.0202,0.01975,0.0202,0.02245,0.046,0.0197,0.01875,0.0197,0.02255,0.0469,0.0048,0.00505,0.0054,0.0071,0.0105,-0.0710394606117536,-0.09011166990051453,-0.09110210410991675,-0.08312650558675974,-0.04848533537250838,-0.48563966,-0.5626822,-0.5679825,-0.53288454,-0.2994772,-0.32879046,-0.3946731,-0.37460315,-0.31873113,-0.11425874,-0.9086293,-1.2693334,-1.4314723,-1.345898,-0.59701484,-0.0518167192915318,-0.06526381429220761,-0.06287743977193971,-0.055898979246445296,-0.029955437990200538,0.08084359,0.059701495,0.06293706,0.08378378,0.16666667,Water
0.1056,0.1076,0.1117,0.1122,0.1295,7.0E-4,6.0E-4,7.0E-4,7.5E-4,0.001,0.005,0.0045,0.0048,0.0062,0.0241,0.0023,0.00205,0.0026,0.00365,0.0152,0.0753,0.08025,0.0835,0.0863,0.1013,0.0573,0.06655,0.0716,0.07375,0.0877,0.0397,0.0432,0.0429,0.04255,0.0585,0.033,0.0356,0.0354,0.03485,0.0523,0.0258,0.0254,0.0276,0.0286,0.0512,0.0276,0.02575,0.0274,0.0284,0.0552,0.0207,0.02005,0.0216,0.0231,0.0474,0.021,0.01845,0.0217,0.0227,0.0495,0.005,0.0055,0.0058,0.00735,0.0113,-0.06731946739469391,-0.09156154850294429,-0.08118250320574817,-0.07867618155709337,-0.03511509868182279,-0.46360156,-0.5658824,-0.53483385,-0.5292898,-0.27842566,-0.3080725,-0.40145987,-0.32817337,-0.30421457,-0.08333333,-0.83809525,-1.2655827,-1.3225806,-1.3744491,-0.58989906,-0.05002675687924068,-0.0660998888256374,-0.05632305890329585,-0.052675808954117616,-0.02220394644632947,0.08726003,0.067618325,0.06703911,0.0840678,0.27480045,Water
0.1057,0.1073,0.1114,0.1139,0.13,6.0E-4,6.0E-4,8.0E-4,7.5E-4,0.0011,0.0043,0.00365,0.0047,0.00985,0.013,0.0019,0.0012,0.0021,0.00485,0.0071,0.0755,0.07925,0.0847,0.08895,0.1014,0.0571,0.06615,0.0705,0.0766,0.0853,0.0395,0.04275,0.0428,0.0489,0.0567,0.0331,0.03505,0.0353,0.04085,0.0506,0.0251,0.02445,0.0259,0.03135,0.0471,0.0261,0.02445,0.0261,0.03235,0.0488,0.0199,0.01915,0.0212,0.0279,0.0403,0.0194,0.0176,0.0204,0.0268,0.0408,0.005,0.00495,0.0059,0.0076,0.0101,-0.0728102592054852,-0.09250064716111671,-0.08723421417634168,-0.08459978420325748,-0.06406123253633511,-0.49281046,-0.5797015,-0.5511551,-0.48162478,-0.3528945,-0.34125638,-0.4167357,-0.35443038,-0.2919419,-0.16307689,-0.9072165,-1.3295455,-1.357843,-1.0335821,-0.70098037,-0.053945252710088695,-0.06732399663741942,-0.05965909347409145,-0.05758207810398215,-0.03991631096379121,0.07530648,0.055177625,0.06666666,0.12859008,0.1524033,Water
0.1057,0.10735,0.1119,0.11255,0.1314,7.0E-4,6.0E-4,6.0E-4,8.0E-4,0.001,0.0045,0.0038,0.0044,0.00605,0.0171,0.0016,0.0018,0.0022,0.00345,0.0101,0.0756,0.0794,0.0836,0.0862,0.1031,0.0565,0.0663,0.0713,0.0744,0.0865,0.0389,0.04315,0.0436,0.04385,0.0574,0.0331,0.0356,0.0358,0.03565,0.05,0.0247,0.0246,0.0265,0.02735,0.0486,0.0253,0.02405,0.0264,0.027,0.0511,0.0199,0.0186,0.0208,0.0222,0.0413,0.0197,0.01755,0.0196,0.02185,0.043,0.0051,0.00505,0.0059,0.00705,0.0108,-0.0699606428595643,-0.09398634294149254,-0.0917150717607811,-0.086146140179949,-0.058617594503775156,-0.48293963,-0.5813953,-0.5687569,-0.545974,-0.3359073,-0.32764503,-0.42174628,-0.37974682,-0.33485544,-0.14342627,-0.893401,-1.3190881,-1.4132652,-1.3981694,-0.6767441,-0.0515574626146094,-0.06848581941874236,-0.06392045502463048,-0.058334811041695904,-0.03597601066927111,0.07964601,0.057315238,0.06171108,0.0813172,0.19768788,Water
